id,effort,effort_weight,effort_space,effort_time,placement,air,age,size,tempo,volume,attitude
3761,press,strong,direct,sustained,throaty,dry,adult,medium,slow,big,deadpan
3762,press,strong,direct,sustained,throaty,dry,adult,medium,slow,big,menacing
3763,press,strong,direct,sustained,throaty,dry,adult,medium,steady,hushed,friendly
3764,press,strong,direct,sustained,throaty,dry,adult,medium,steady,hushed,deadpan
3765,press,strong,direct,sustained,throaty,dry,adult,medium,steady,hushed,menacing
3766,press,strong,direct,sustained,throaty,dry,adult,medium,steady,medium,friendly
3767,press,strong,direct,sustained,throaty,dry,adult,medium,steady,medium,deadpan
3768,press,strong,direct,sustained,throaty,dry,adult,medium,steady,medium,menacing
3769,press,strong,direct,sustained,throaty,dry,adult,medium,steady,big,friendly
3770,press,strong,direct,sustained,throaty,dry,adult,medium,steady,big,deadpan
3771,press,strong,direct,sustained,throaty,dry,adult,medium,steady,big,menacing
3772,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,hushed,friendly
3773,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,hushed,deadpan
3774,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,hushed,menacing
3775,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,medium,friendly
3776,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,medium,deadpan
3777,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,medium,menacing
3778,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,big,friendly
3779,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,big,deadpan
3780,press,strong,direct,sustained,throaty,dry,adult,medium,rapid,big,menacing
3781,press,strong,direct,sustained,throaty,dry,adult,huge,slow,hushed,friendly
3782,press,strong,direct,sustained,throaty,dry,adult,huge,slow,hushed,deadpan
3783,press,strong,direct,sustained,throaty,dry,adult,huge,slow,hushed,menacing
3784,press,strong,direct,sustained,throaty,dry,adult,huge,slow,medium,friendly
3785,press,strong,direct,sustained,throaty,dry,adult,huge,slow,medium,deadpan
3786,press,strong,direct,sustained,throaty,dry,adult,huge,slow,medium,menacing
3787,press,strong,direct,sustained,throaty,dry,adult,huge,slow,big,friendly
3788,press,strong,direct,sustained,throaty,dry,adult,huge,slow,big,deadpan
3789,press,strong,direct,sustained,throaty,dry,adult,huge,slow,big,menacing
3790,press,strong,direct,sustained,throaty,dry,adult,huge,steady,hushed,friendly
3791,press,strong,direct,sustained,throaty,dry,adult,huge,steady,hushed,deadpan
3792,press,strong,direct,sustained,throaty,dry,adult,huge,steady,hushed,menacing
3793,press,strong,direct,sustained,throaty,dry,adult,huge,steady,medium,friendly
3794,press,strong,direct,sustained,throaty,dry,adult,huge,steady,medium,deadpan
3795,press,strong,direct,sustained,throaty,dry,adult,huge,steady,medium,menacing
3796,press,strong,direct,sustained,throaty,dry,adult,huge,steady,big,friendly
3797,press,strong,direct,sustained,throaty,dry,adult,huge,steady,big,deadpan
3798,press,strong,direct,sustained,throaty,dry,adult,huge,steady,big,menacing
3799,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,hushed,friendly
3800,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,hushed,deadpan
3801,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,hushed,menacing
3802,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,medium,friendly
3803,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,medium,deadpan
3804,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,medium,menacing
3805,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,big,friendly
3806,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,big,deadpan
3807,press,strong,direct,sustained,throaty,dry,adult,huge,rapid,big,menacing
3808,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,hushed,friendly
3809,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,hushed,deadpan
3810,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,hushed,menacing
3811,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,medium,friendly
3812,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,medium,deadpan
3813,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,medium,menacing
3814,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,big,friendly
3815,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,big,deadpan
3816,press,strong,direct,sustained,throaty,dry,elder,tiny,slow,big,menacing
3817,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,hushed,friendly
3818,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,hushed,deadpan
3819,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,hushed,menacing
3820,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,medium,friendly
3821,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,medium,deadpan
3822,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,medium,menacing
3823,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,big,friendly
3824,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,big,deadpan
3825,press,strong,direct,sustained,throaty,dry,elder,tiny,steady,big,menacing
3826,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,hushed,friendly
3827,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,hushed,deadpan
3828,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,hushed,menacing
3829,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,medium,friendly
3830,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,medium,deadpan
3831,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,medium,menacing
3832,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,big,friendly
3833,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,big,deadpan
3834,press,strong,direct,sustained,throaty,dry,elder,tiny,rapid,big,menacing
3835,press,strong,direct,sustained,throaty,dry,elder,medium,slow,hushed,friendly
3836,press,strong,direct,sustained,throaty,dry,elder,medium,slow,hushed,deadpan
3837,press,strong,direct,sustained,throaty,dry,elder,medium,slow,hushed,menacing
3838,press,strong,direct,sustained,throaty,dry,elder,medium,slow,medium,friendly
3839,press,strong,direct,sustained,throaty,dry,elder,medium,slow,medium,deadpan
3840,press,strong,direct,sustained,throaty,dry,elder,medium,slow,medium,menacing
3841,press,strong,direct,sustained,throaty,dry,elder,medium,slow,big,friendly
3842,press,strong,direct,sustained,throaty,dry,elder,medium,slow,big,deadpan
3843,press,strong,direct,sustained,throaty,dry,elder,medium,slow,big,menacing
3844,press,strong,direct,sustained,throaty,dry,elder,medium,steady,hushed,friendly
3845,press,strong,direct,sustained,throaty,dry,elder,medium,steady,hushed,deadpan
3846,press,strong,direct,sustained,throaty,dry,elder,medium,steady,hushed,menacing
3847,press,strong,direct,sustained,throaty,dry,elder,medium,steady,medium,friendly
3848,press,strong,direct,sustained,throaty,dry,elder,medium,steady,medium,deadpan
3849,press,strong,direct,sustained,throaty,dry,elder,medium,steady,medium,menacing
3850,press,strong,direct,sustained,throaty,dry,elder,medium,steady,big,friendly
3851,press,strong,direct,sustained,throaty,dry,elder,medium,steady,big,deadpan
3852,press,strong,direct,sustained,throaty,dry,elder,medium,steady,big,menacing
3853,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,hushed,friendly
3854,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,hushed,deadpan
3855,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,hushed,menacing
3856,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,medium,friendly
3857,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,medium,deadpan
3858,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,medium,menacing
3859,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,big,friendly
3860,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,big,deadpan
3861,press,strong,direct,sustained,throaty,dry,elder,medium,rapid,big,menacing
3862,press,strong,direct,sustained,throaty,dry,elder,huge,slow,hushed,friendly
3863,press,strong,direct,sustained,throaty,dry,elder,huge,slow,hushed,deadpan
3864,press,strong,direct,sustained,throaty,dry,elder,huge,slow,hushed,menacing
3865,press,strong,direct,sustained,throaty,dry,elder,huge,slow,medium,friendly
3866,press,strong,direct,sustained,throaty,dry,elder,huge,slow,medium,deadpan
3867,press,strong,direct,sustained,throaty,dry,elder,huge,slow,medium,menacing
3868,press,strong,direct,sustained,throaty,dry,elder,huge,slow,big,friendly
3869,press,strong,direct,sustained,throaty,dry,elder,huge,slow,big,deadpan
3870,press,strong,direct,sustained,throaty,dry,elder,huge,slow,big,menacing
3871,press,strong,direct,sustained,throaty,dry,elder,huge,steady,hushed,friendly
3872,press,strong,direct,sustained,throaty,dry,elder,huge,steady,hushed,deadpan
3873,press,strong,direct,sustained,throaty,dry,elder,huge,steady,hushed,menacing
3874,press,strong,direct,sustained,throaty,dry,elder,huge,steady,medium,friendly
3875,press,strong,direct,sustained,throaty,dry,elder,huge,steady,medium,deadpan
3876,press,strong,direct,sustained,throaty,dry,elder,huge,steady,medium,menacing
3877,press,strong,direct,sustained,throaty,dry,elder,huge,steady,big,friendly
3878,press,strong,direct,sustained,throaty,dry,elder,huge,steady,big,deadpan
3879,press,strong,direct,sustained,throaty,dry,elder,huge,steady,big,menacing
3880,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,hushed,friendly
3881,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,hushed,deadpan
3882,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,hushed,menacing
3883,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,medium,friendly
3884,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,medium,deadpan
3885,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,medium,menacing
3886,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,big,friendly
3887,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,big,deadpan
3888,press,strong,direct,sustained,throaty,dry,elder,huge,rapid,big,menacing
3889,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,hushed,friendly
3890,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,hushed,deadpan
3891,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,hushed,menacing
3892,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,medium,friendly
3893,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,medium,deadpan
3894,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,medium,menacing
3895,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,big,friendly
3896,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,big,deadpan
3897,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,slow,big,menacing
3898,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,hushed,friendly
3899,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,hushed,deadpan
3900,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,hushed,menacing
3901,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,medium,friendly
3902,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,medium,deadpan
3903,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,medium,menacing
3904,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,big,friendly
3905,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,big,deadpan
3906,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,steady,big,menacing
3907,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,hushed,friendly
3908,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,hushed,deadpan
3909,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,hushed,menacing
3910,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,medium,friendly
3911,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,medium,deadpan
3912,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,medium,menacing
3913,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,big,friendly
3914,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,big,deadpan
3915,press,strong,direct,sustained,balanced,breathy,kid-ish,tiny,rapid,big,menacing
3916,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,hushed,friendly
3917,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,hushed,deadpan
3918,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,hushed,menacing
3919,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,medium,friendly
3920,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,medium,deadpan
3921,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,medium,menacing
3922,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,big,friendly
3923,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,big,deadpan
3924,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,slow,big,menacing
3925,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,hushed,friendly
3926,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,hushed,deadpan
3927,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,hushed,menacing
3928,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,medium,friendly
3929,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,medium,deadpan
3930,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,medium,menacing
3931,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,big,friendly
3932,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,big,deadpan
3933,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,steady,big,menacing
3934,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,hushed,friendly
3935,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,hushed,deadpan
3936,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,hushed,menacing
3937,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,medium,friendly
3938,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,medium,deadpan
3939,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,medium,menacing
3940,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,big,friendly
3941,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,big,deadpan
3942,press,strong,direct,sustained,balanced,breathy,kid-ish,medium,rapid,big,menacing
3943,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,hushed,friendly
3944,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,hushed,deadpan
3945,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,hushed,menacing
3946,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,medium,friendly
3947,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,medium,deadpan
3948,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,medium,menacing
3949,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,big,friendly
3950,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,big,deadpan
3951,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,slow,big,menacing
3952,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,hushed,friendly
3953,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,hushed,deadpan
3954,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,hushed,menacing
3955,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,medium,friendly
3956,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,medium,deadpan
3957,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,medium,menacing
3958,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,big,friendly
3959,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,big,deadpan
3960,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,steady,big,menacing
3961,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,hushed,friendly
3962,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,hushed,deadpan
3963,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,hushed,menacing
3964,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,medium,friendly
3965,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,medium,deadpan
3966,press,strong,direct,sustained,balanced,breathy,kid-ish,huge,rapid,medium,menacing
